,Qid,label,topic,probability,Modularity Class
1246649,Q318750,Stephen_Hillenburg,-1,-1,9
35647209,Q3695998,Coty_Sensabaugh,-1,-1,2
30101737,Q5040649,Carl_Piergianni,-1,-1,11
56687417,Q50365734,Brandon_Goodwin_(basketball),-1,-1,1
58301,Q1334227,List_of_counties_in_Mississippi,-1,-1,9
31898077,Q2411250,Hiram_Mier,-1,-1,11
6648785,Q5278507,Dino_Ebel,-1,-1,2
41554469,Q15718065,Danny_Whitehead,-1,-1,11
5099651,Q187525,Bagrationi_dynasty,-1,-1,4
16016859,Q299244,Seydou_Doumbia,-1,-1,6
39324975,Q16006358,Dorothy_Hamilton_Brush,-1,-1,3
13983999,Q902005,John_Bostock,-1,-1,11
948343,Q4777207,Antony_Green,-1,-1,10
16488145,Q1443006,Frank_Bruni,-1,-1,9
1202785,Q1026436,Qadian,-1,-1,6
43641035,Q18158701,Texas_A&M_Aggies_football_statistical_leaders,-1,-1,2
31483619,Q6269514,Joint_defense_privilege,-1,-1,9
94839,Q156575,"Coahoma_County,_Mississippi",-1,-1,9
52372943,Q27913275,Stanislava_Konstantinova,-1,-1,6
994199,Q5146910,College_rivalry,-1,-1,2
111011,Q165247,"Maywood,_Illinois",-1,-1,9
26994831,Q3183614,Jonny_Venters,-1,-1,2
6444697,Q1325118,Paul_Holmgren,-1,-1,2
125541,Q3016777,"Denville_Township,_New_Jersey",-1,-1,9
1409621,Q295811,Mario_An?i?,-1,-1,3
9370783,Q5865087,History_of_Kansas_City_Chiefs_quarterbacks,-1,-1,2
10773705,Q8068541,Zehreela_Insaan,-1,-1,3
20102947,Q4226,2012_United_States_presidential_election,-1,-1,9
21137713,Q4889407,Benjamin_Wittes,-1,-1,6
57137869,Q52765781,"Moussa_Sylla_(footballer,_born_1999)",-1,-1,11
10792059,Q7246451,Priya_(1978_film),-1,-1,3
1966209,Q1348483,Karl_Mecklenburg,-1,-1,2
3451553,Q1365966,Jeremy_Thomas,-1,-1,12
27286027,Q390983,George_Freeman_(politician),-1,-1,10
4179247,Q573987,Dave_Gallaher,-1,-1,0
1249223,Q221093,Lesotho_national_football_team,-1,-1,11
15130035,Q3431328,Richard_Wigglesworth_(rugby_union),-1,-1,0
145243,Q165838,Limnology,-1,-1,8
7616977,Q186010,Richard_Di_Natale,-1,-1,10
25993555,Q283762,Haris_Seferovi?,-1,-1,11
1205021,Q912936,Castaway_(film),-1,-1,12
45183937,Q18862705,2018_FIFA_World_Cup_qualification_(CAF),-1,-1,11
53949537,Q29835047,Chokwe_Antar_Lumumba,-1,-1,1
547555,Q1356390,William_Graham_Sumner,-1,-1,5
224481,Q437267,Chris_Carter_(screenwriter),-1,-1,3
9915203,Q2846283,Andre_Smith_(offensive_tackle),-1,-1,2
52873861,Q28445670,2019_Africa_Cup_of_Nations_qualification_Group_A,-1,-1,11
57771319,Q57232705,Italy_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
1211421,Q7732943,The_Eyes_of_Texas,-1,-1,2
21293561,Q6982474,Navin_Kundra,-1,-1,7
1861441,Q239411,Ivanka_Trump,-1,-1,10
51538993,Q5215950,??ng_V?n_L?m,-1,-1,11
1020771,Q735074,Taylor_Twellman,-1,-1,11
6119447,Q7436881,Scott_Mitchell_(quarterback),-1,-1,2
2491189,Q72832,Cassie_Ventura,-1,-1,11
24713733,Q7897625,Unthanksgiving_Day,-1,-1,3
7573137,Q851191,Maniq_people,-1,-1,7
28025105,Q5287753,Doddanna,-1,-1,3
192253,Q2167618,Ross_McWhirter,-1,-1,10
24760541,Q6290136,Joshua_Project,-1,-1,7
27090149,Q6831230,Michael_Hoomanawanui,-1,-1,2
2800689,Q15142699,Pizza_Delivery_(SpongeBob_SquarePants),-1,-1,9
7980253,Q14950942,Micah_Johnson_(gridiron_football),-1,-1,2
34593261,Q5006540,C._J._Cron,-1,-1,2
3524365,Q1336203,Graham_Arnold,-1,-1,11
34011067,Q7791016,Thomas_J._Barrack_Jr.,-1,-1,9
75159,Q12125318,K_Foundation_Burn_a_Million_Quid,-1,-1,0
3264263,Q549490,Anthony_Foley,-1,-1,0
1628353,Q5525606,Gary_Moeller,-1,-1,2
630789,Q221359,Max_Mirnyi,-1,-1,3
28151955,Q1973173,Afghan_War_documents_leak,-1,-1,9
523937,Q66048,Deutsche_Bank,-1,-1,10
587507,Q830324,Best_in_Show_(film),-1,-1,3
176885,Q3308845,Dario_Gradi,-1,-1,11
28807477,Q1413768,1940_NFL_Championship_Game,-1,-1,2
1809625,Q723260,Justin_Marshall,-1,-1,0
156613,Q1518111,Bright_Victory,-1,-1,3
20974225,Q5620281,Gurrumul,-1,-1,0
1940533,Q2016342,"Oh,_God!_(film)",-1,-1,3
3194861,Q276102,Jean_de_Villiers,-1,-1,0
19375577,Q206901,Amyotrophic_lateral_sclerosis,-1,-1,9
58436697,Q60734005,Adrian_Martinez_(American_football),-1,-1,2
1303375,Q4863963,Barry_Alvarez,-1,-1,2
10386895,Q6575471,List_of_Judy_Garland_performances,-1,-1,3
921387,Q1361488,Westminster_Kennel_Club_Dog_Show,-1,-1,3
46356705,Q19865211,2015_UCF_Knights_football_team,-1,-1,2
10381511,Q5024464,Calvin_Murray,-1,-1,2
47791,Q31316,Mars_program,-1,-1,8
12546405,Q6886881,Norman_Powell_(television_executive),-1,-1,3
5723737,Q5214043,Dan_Monson,-1,-1,1
51561203,Q26840614,Donald_J._Trump_Foundation,-1,-1,9
21565753,Q2891616,Ran_Raz,-1,-1,8
3808165,Q940094,Malta_in_the_Junior_Eurovision_Song_Contest,-1,-1,6
4202055,Q1943149,The_Saga_Continues...,-1,-1,11
59179433,Q59223278,He_Jiankui,-1,-1,10
28904859,Q9056526,Wang_Baoshan,-1,-1,11
1666479,Q204230,Geremi,-1,-1,11
162453,Q981936,George_Ritzer,-1,-1,5
55522819,Q43083451,2001_Arkansas_vs._Ole_Miss_football_game,-1,-1,2
42799055,Q936105,Armed_Forces_of_Ukraine,-1,-1,6
52241897,Q28405034,2022_United_States_Senate_elections,-1,-1,9
4808033,Q16223638,Michael_Griffin_(American_football),-1,-1,2
1657465,Q2145643,Carl_Thomas_(singer),-1,-1,3
11413995,Q2373103,In_Caliente,-1,-1,3
30728309,Q5201113,Cyrus_Kouandjio,-1,-1,2
34536091,Q6707639,Lydia_Ko,-1,-1,3
3641559,Q7210334,Political_interpretations_of_The_Wonderful_Wizard_of_Oz,-1,-1,3
6551611,Q10857014,"Ashley_Westwood_(footballer,_born_1976)",-1,-1,11
748621,Q94780,Joe_Rokocoko,-1,-1,0
3398533,Q7828852,Toukie_Smith,-1,-1,1
1702335,Q1215982,The_Moving_Finger,-1,-1,12
13657983,Q313164,Guillaume_Hoarau,-1,-1,6
58895437,Q57903946,Evgeny_Perlin,-1,-1,6
3756495,Q5605468,Greg_Davis_(American_football_coach),-1,-1,2
13747211,Q4812771,Atandwa_Kani,-1,-1,3
48581285,Q21621662,Jayron_Kearse,-1,-1,2
7269437,Q619024,Highbury_Stadium_(Fleetwood),-1,-1,11
563405,Q1756477,League_system,-1,-1,11
6300259,Q7587410,St._Catharines_Engine_Plant,-1,-1,8
13487973,Q1484007,2008_G20_Washington_summit,-1,-1,6
9562999,Q1057360,The_Man_in_the_Iron_Mask_(1939_film),-1,-1,3
18908777,Q5880372,Holiday_Camp_(film),-1,-1,11
48161077,Q21590651,MLS_Cup_2015,-1,-1,11
33940705,Q6571747,List_of_Georgia_Tech_Yellow_Jackets_football_seasons,-1,-1,2
692963,Q721826,Ludeca_of_Mercia,-1,-1,4
57149409,Q55138195,54th_Vanier_Cup,-1,-1,2
6538037,Q4768651,Anne_Milgram,-1,-1,9
41204797,Q2806269,AFC_Ajax_in_European_football,-1,-1,6
44228775,Q18391941,Enis_Bardhi,-1,-1,11
58395897,Q56486575,Rondale_Moore,-1,-1,2
57265271,Q52292915,Servant_of_the_People_(political_party),-1,-1,6
25588183,Q1767251,Alias_the_Doctor,-1,-1,3
22111069,Q4899555,Beverly_Hills_Housewife,-1,-1,11
20884707,Q171345,Olympique_Lyonnais?AS_Saint-?tienne_rivalry,-1,-1,11
864115,Q1051186,9K34_Strela-3,-1,-1,6
20358603,Q2373501,Sybil_Jason,-1,-1,3
429495,Q454486,Frank_Furedi,-1,-1,5
47827379,Q21068778,List_of_Tennessee_Volunteers_football_seasons,-1,-1,2
41777943,Q17092662,List_of_Ireland_national_rugby_union_team_records,-1,-1,0
42708447,Q16011219,Chris_Farrell,-1,-1,0
907201,Q982122,Ryk_Neethling,-1,-1,2
9306051,Q7686929,Tarun_Gopi,-1,-1,3
46646293,Q19957992,Louise_Haigh,-1,-1,10
48410011,Q22923830,2020_United_States_presidential_election,-1,-1,9
23144177,Q2668464,Sword_of_Stalingrad,-1,-1,6
11950735,Q6972750,National_Football_League_player_conduct_policy,-1,-1,2
92729,Q1187356,Match_play,-1,-1,3
58942511,Q28086149,Denver_Riggleman,-1,-1,8
1661869,Q3244212,Jeff_Conine,-1,-1,2
36740435,Q8067927,Zdenko_Jedvaj,-1,-1,11
40536913,Q14916861,2014_Davis_Cup,-1,-1,3
29311607,Q1142362,Iraq_War_documents_leak,-1,-1,9
1150775,Q241321,Stephen_Warnock,-1,-1,11
398813,Q293837,ALS_(disambiguation),-1,-1,9
1812443,Q3137937,Brighton_Kemptown_(UK_Parliament_constituency),-1,-1,10
52369385,Q27917140,Bill_Chambers_(musician),-1,-1,0
14059443,Q654363,Deportation_of_the_Chechens_and_Ingush,-1,-1,5
35943095,Q3019887,Me_and_You_(film),-1,-1,12
681561,Q2936541,"Canso,_Nova_Scotia",-1,-1,6
2014325,Q13582268,Pauline_Boty,-1,-1,11
40415261,Q14950281,Benny_Cunningham,-1,-1,2
22624605,Q793196,Ayoreo,-1,-1,7
127981,Q954241,"Ocracoke,_North_Carolina",-1,-1,1
55863411,Q43399591,John_Howard_Benson,-1,-1,1
2800849,Q737408,Tessy_Antony,-1,-1,6
12410345,Q3005076,Mississippi_gopher_frog,-1,-1,9
20541423,Q2380064,Dan_Sultan,-1,-1,0
6963205,Q3448552,Bart_Oates,-1,-1,2
17206773,Q12061788,Military_Bowl,-1,-1,2
1205575,Q330039,Cape_Verde_national_football_team,-1,-1,11
27809853,Q3469982,Sally_Fitzgibbons,-1,-1,0
49316703,Q22959087,Kyler_Fackrell,-1,-1,2
32650531,Q4682624,Adi_Yussuf,-1,-1,11
5698573,Q1977439,MythBusters_(2006_season),-1,-1,1
31150233,Q4373690,Morse_Message_(1962),-1,-1,8
48757,Q151616,Great_Northern_War,-1,-1,4
84137,Q272148,?thelbald_of_Mercia,-1,-1,4
3030817,Q2698144,Maurice_Smith_(kickboxer),-1,-1,3
11325289,Q720490,Santiago_Silva,-1,-1,11
779319,Q215643,Indo-Greek_Kingdom,-1,-1,6
14409615,Q5300344,Doug_Cameron_(politician),-1,-1,10
59218299,Q60795112,Jeep_Gladiator,-1,-1,8
1211349,Q33297,Wow!_signal,-1,-1,8
9233415,Q7347578,Robert_McNair,-1,-1,2
2303019,Q1783243,Mary_Carillo,-1,-1,3
10907281,Q7158138,Pearl_Padamsee,-1,-1,1
412489,Q1753684,"River_Tame,_Greater_Manchester",-1,-1,7
15874249,Q6404621,Kidd_Brewer,-1,-1,2
40054001,Q15767517,Collin_Martin,-1,-1,11
50770635,Q24896778,Ryan_Willis,-1,-1,2
6729759,Q7735561,The_Fuzzy_Pink_Nightgown,-1,-1,2
6143259,Q316591,Steve_von_Bergen,-1,-1,6
460105,Q15708861,Red-billed_hornbill,-1,-1,3
1848795,Q5431127,Faith_(Faith_Evans_album),-1,-1,3
47640219,Q17214544,Mai_Mihara,-1,-1,6
54681061,Q27188178,Aladdin_(2019_film),-1,-1,3
20450605,Q1908912,Matka-class_missile_boat,-1,-1,6
59077635,Q60735096,Mike_Ford_(cornerback),-1,-1,2
634021,Q802614,Republic_Day,-1,-1,6
5517521,Q1409027,Adam_Ashley-Cooper,-1,-1,0
4108733,Q1151909,Sarpsborg_08_FF,-1,-1,6
50770565,Q24579241,Montell_Cozart,-1,-1,2
34254403,Q4625786,2012_Houston_Texans_season,-1,-1,2
25797593,Q4935107,Bobby_Henrey,-1,-1,3
53336883,Q29344616,Tremaine_the_Album,-1,-1,0
42423707,Q18175576,Panenka_(penalty_kick),-1,-1,11
54900019,Q39073744,Meekend_Music_(EP_series),-1,-1,0
872675,Q902899,Halftime_show,-1,-1,2
840859,Q978918,Robert_Mosbacher,-1,-1,8
48652287,Q22077997,Austin_Hooper,-1,-1,2
3213059,Q83006,David_Villa,-1,-1,11
1084037,Q321940,Dave_Sime,-1,-1,9
36043855,Q7610298,Stephen_Quake,-1,-1,10
47374115,Q20894737,Tourism_in_the_Andaman_and_Nicobar_Islands,-1,-1,7
292083,Q1240178,James_Burnham,-1,-1,5
4727465,Q508513,12th_Academy_Awards,-1,-1,3
1172173,Q698949,Sink_the_Bismarck!,-1,-1,6
9122363,Q5146457,College_Humor_(film),-1,-1,3
685311,Q18366,Experimental_physics,-1,-1,8
5431055,Q39223,Turnspit_dog,-1,-1,3
54608993,Q33126569,Kenny_Pallraj,-1,-1,11
7096297,Q5642125,Randy_Credico,-1,-1,9
41427991,Q16202332,Rick_Campbell,-1,-1,2
2287021,Q6267603,Johnny_Rodgers,-1,-1,2
2061593,Q336564,John_Sentamu,-1,-1,10
794021,Q242546,Dora_Carrington,-1,-1,9
4628023,Q1385685,"Georgi_Petkov_(footballer,_born_1976)",-1,-1,11
3410125,Q3470454,Sam_Burgess,-1,-1,0
48667439,Q21578719,Colorado_Springs_Planned_Parenthood_shooting,-1,-1,9
18495521,Q5187868,Mandya_(Lok_Sabha_constituency),-1,-1,3
33645351,Q4630232,2014_G20_Brisbane_summit,-1,-1,6
32519011,Q3829241,Leandro_Gonz?lez_P?rez,-1,-1,11
4633119,Q7931142,Vilma_Ebsen,-1,-1,3
55298997,Q40486005,Kellen_Mond,-1,-1,2
152447,Q216936,Sean_Combs,-1,-1,11
60773169,Q63871061,2019_UEFA_Nations_League_Finals_squads,-1,-1,11
11526309,Q1622751,Sounder_(film),-1,-1,3
48896391,Q22079447,SpongeBob_SquarePants_(film_series),-1,-1,9
26005441,Q2469378,Hassan_Maatouk,-1,-1,11
56415015,Q55629993,Piercing_(film),-1,-1,3
4712725,Q3499108,Steve_Slaton,-1,-1,2
2738057,Q1283181,Racket_(crime),-1,-1,1
8733549,Q7983843,Wesley_Autrey,-1,-1,3
51173561,Q26132285,Kendall_Sheffield,-1,-1,2
38259503,Q6451050,Kyle_Bekker,-1,-1,11
4097469,Q197402,Zhangye,-1,-1,10
919509,Q7884357,Unfit_for_Command,-1,-1,9
42455787,Q16731047,Jesse_Kriel,-1,-1,0
23577805,Q1436448,Football_League_Third_Division,-1,-1,11
129249,Q1350503,Pan-Blue_Coalition,-1,-1,9
955757,Q3565572,MOD_St_Athan,-1,-1,10
766493,Q748111,Hellas_Planitia,-1,-1,8
2253929,Q352959,Seymour_Martin_Lipset,-1,-1,5
40248257,Q12302967,Bassel_Jradi,-1,-1,11
1108087,Q469693,Lucille_Bremer,-1,-1,3
46325827,Q19867579,Penn_State_Nittany_Lions_football_statistical_leaders,-1,-1,2
1901979,Q3555083,Vaught?Hemingway_Stadium,-1,-1,2
1438249,Q3298180,Trevor_Pryce,-1,-1,2
1101925,Q497653,Bermuda_national_football_team,-1,-1,11
2067849,Q4718000,Alex_Witt,-1,-1,9
52347223,Q27909445,L?o_Jab?,-1,-1,6
39959515,Q16983371,Danny_White_(athletic_director),-1,-1,2
2202127,Q5758983,"Highland_Park_High_School_(University_Park,_Texas)",-1,-1,2
28822965,Q16973276,Iowa_State?Kansas_State_football_rivalry,-1,-1,2
796629,Q76521,Max_Scheler,-1,-1,5
967721,Q1518770,Summer_School_(1987_film),-1,-1,3
10498783,Q2977081,Narowal,-1,-1,6
48550453,Q21621168,R?ben_Dias,-1,-1,11
16459229,Q452865,Travis_Childers,-1,-1,9
41908353,Q15726261,Korrakot_Wiriyaudomsiri,-1,-1,11
50430131,Q24053778,John_Chayka,-1,-1,2
58953841,Q58184272,Carol_Coombs,-1,-1,3
39592895,Q16983065,Will_Wade_(basketball),-1,-1,1
6079279,Q1417187,Barnacle_Bill_(1957_film),-1,-1,3
1698841,Q3436506,Robert_W._Welch_Jr.,-1,-1,10
6883199,Q862384,Catalans_Dragons,-1,-1,0
4181301,Q4432944,List_of_Philadelphia_Flyers_general_managers,-1,-1,2
24303079,Q574896,Rachel_Reeves,-1,-1,10
32534139,Q6592873,List_of_Ole_Miss_Rebels_head_football_coaches,-1,-1,2
2370677,Q7400433,Sailor_Mouth,-1,-1,9
42348013,Q16204883,List_of_SpongeBob_SquarePants_cast_members,-1,-1,9
10332937,Q1791839,Akwamu,-1,-1,7
1286975,Q500972,Philips_Stadion,-1,-1,6
54748975,Q34703749,Nelly_Korda,-1,-1,3
172351,Q640097,Electric_blues,-1,-1,12
240315,Q471136,Ottawa_Renegades,-1,-1,2
37515451,Q8060993,Yulman_Stadium,-1,-1,2
27445429,Q2465037,Battle_of_Marton,-1,-1,4
939759,Q5257422,Denis_Napthine,-1,-1,10
652057,Q6845959,Mike_Barnicle,-1,-1,9
41909781,Q17085937,Timeline_of_global_surveillance_disclosures_(2013?present),-1,-1,9
2544111,Q6159806,Tara_(plantation),-1,-1,3
35965815,Q6397192,Kevin_Pangos,-1,-1,2
5226531,Q2934770,Cameron_Maybin,-1,-1,2
1439769,Q312717,Petr_Korda,-1,-1,3
15053149,Q3813164,"Kartarpur,_India",-1,-1,6
23043065,Q16154549,Harsimrat_Kaur_Badal,-1,-1,6
439101,Q271454,Est?dio_do_Drag?o,-1,-1,11
21485521,Q324515,Ivan_Dodig,-1,-1,3
4958107,Q3568276,Will_Blackmon,-1,-1,2
105697,Q80037,"Valdez,_Alaska",-1,-1,9
2677117,Q444492,Mary_Brian,-1,-1,3
1638687,Q433859,Layne_Beachley,-1,-1,0
3081475,Q1057274,Est?dio_D._Afonso_Henriques,-1,-1,11
17991599,Q7225023,Political_party_strength_in_Mississippi,-1,-1,9
4668473,Q7576402,Spero_Dedes,-1,-1,2
6176255,Q2679175,7_Seeds,-1,-1,3
3654691,Q1940939,Forever_(Puff_Daddy_album),-1,-1,11
39781261,Q8350665,Pasuya_Yao,-1,-1,9
270937,Q365213,Gary_Doer,-1,-1,6
1846227,Q3497645,Dick_Diamonde,-1,-1,0
33827475,Q7836523,Tre_Roberson,-1,-1,2
59102095,Q60145563,PSLV-C43,-1,-1,8
1123401,Q3061477,Everett_Rogers,-1,-1,5
58401383,Q56603914,Farah_Alibay,-1,-1,8
3485377,Q2943247,Virginia_Cavaliers,-1,-1,2
55861463,Q43788934,ARA_San_Juan,-1,-1,1
2531313,Q6378137,List_of_New_York_Rangers_head_coaches,-1,-1,2
7319913,Q5520925,Gang_Leader,-1,-1,3
2875471,Q1811282,Lech-Lecha,-1,-1,9
39263853,Q2435305,"Timothy_Scott_(actor,_born_1937)",-1,-1,9
811839,Q2129,Bode_Miller,-1,-1,9
300825,Q915954,Trafford,-1,-1,7
16181055,Q5231124,David_Baria,-1,-1,9
2638775,Q7331549,Rick_Leventhal,-1,-1,2
3745017,Q7492840,Sheherazade_Goldsmith,-1,-1,0
50547135,Q24084667,Scott_McKenna,-1,-1,11
17497591,Q5081812,Charles_R._Black_Jr.,-1,-1,9
7338311,Q5547084,Georgette_Mosbacher,-1,-1,8
342665,Q982656,Fei_Xiaotong,-1,-1,5
56594473,Q20735770,"Gast?n_Gim?nez_(footballer,_born_1991)",-1,-1,11
21244251,Q713501,Federico_Fern?ndez_(footballer),-1,-1,11
5598939,Q10572,Adrian_Mariappa,-1,-1,11
43530681,Q20873097,2015?16_UEFA_Champions_League_group_stage,-1,-1,6
26154615,Q6382008,Sara_Orlesky,-1,-1,2
1510621,Q310037,Alan_Hutton,-1,-1,11
51569725,Q26923917,Ross_Byrne,-1,-1,0
37804805,Q7610031,Stephen_Morris_(American_football),-1,-1,2
6021781,Q871719,HIV/AIDS_in_China,-1,-1,10
40370459,Q3013444,Dane_Haylett-Petty,-1,-1,0
3804955,Q1079463,Gold_Diggers_of_1935,-1,-1,3
2173683,Q98967,Nizhny_Tagil,-1,-1,6
26233641,Q5310394,Duane_Vermeulen,-1,-1,0
349279,Q1806113,Larry_Robinson,-1,-1,2
20176287,Q7807861,Tina_Andrews,-1,-1,3
2372901,Q183529,Olimpiyskiy_National_Sports_Complex,-1,-1,6
32971809,Q7026770,Nick_Bellore,-1,-1,2
52266833,Q38051551,2020_Democratic_Party_presidential_primaries,-1,-1,9
25190143,Q4731520,Allen_Bailey,-1,-1,2
12595787,Q4611713,2008_Orange_Bowl,-1,-1,2
54536119,Q39086393,List_of_NFL_Players_with_ALS,-1,-1,9
8981655,Q786497,Kapa_o_Pango,-1,-1,0
29226345,Q5232674,David_Croft_(broadcaster),-1,-1,6
2822233,Q439334,Tropical_Storm_Irene,-1,-1,1
1132599,Q254231,Mozambique_national_football_team,-1,-1,11
1449555,Q1053531,Harry_Judd,-1,-1,0
1241267,Q3758560,Gary_Williams,-1,-1,1
22599733,Q16211866,Monday_Night_Golf,-1,-1,3
20416021,Q3595128,Hemant_Karkare,-1,-1,6
41925655,Q16234012,Mbaye_Diagne_(footballer),-1,-1,11
38835039,Q16994408,Graveyard_Carz,-1,-1,2
51124523,Q26869209,Pseudonyms_of_Donald_Trump,-1,-1,9
11826381,Q521648,Mike_Yeo,-1,-1,2
4220615,Q2151634,Rick_Upchurch,-1,-1,2
18737043,Q207750,Nicobarese,-1,-1,7
30277271,Q5224644,Darrell_Hazell,-1,-1,2
27269553,Q268584,Dominic_Raab,-1,-1,10
1161955,Q303495,Reach_for_the_Sky,-1,-1,3
3756071,Q7735810,The_Garbage_Pail_Kids_Movie,-1,-1,3
5739651,Q7302591,Reclusi?n_perpetua,-1,-1,9
6635157,Q1846107,England_national_football_team_results_(2000?19),-1,-1,11
44887623,Q18705254,Brooke_Henderson,-1,-1,3
29680215,Q2934534,Calvin_Pickard,-1,-1,9
21319441,Q5916766,Houston_Texans_records,-1,-1,2
1613899,Q729554,Herbert_Blumer,-1,-1,5
46642795,Q19956815,Maria_Caulfield,-1,-1,10
7660889,Q1000923,Persecution_of_Buddhists,-1,-1,6
2237445,Q7876941,Udasi,-1,-1,6
1392337,Q555182,Jack_Gilford,-1,-1,3
1283901,Q1150956,M?_??nh_National_Stadium,-1,-1,11
20395125,Q2826218,History_of_rugby_union_matches_between_Scotland_and_South_Africa,-1,-1,0
56652135,Q50345202,JD_McCrary,-1,-1,3
43759735,Q17364451,Fabrice_Ondoa,-1,-1,11
56018659,Q45223379,Tyson_Helton,-1,-1,2
86355,Q1887464,Survival_International,-1,-1,7
201265,Q348780,Douglas_Bader,-1,-1,3
27306911,Q291557,Tracey_Crouch,-1,-1,10
3124797,Q173787,Alet-les-Bains,-1,-1,6
37076719,Q3466996,Eric_Swalwell,-1,-1,8
52195227,Q28448615,2017_Houston_Texans_season,-1,-1,2
11575819,Q4773112,Anthony_Mirra,-1,-1,1
1180251,Q60285,Ernst_Troeltsch,-1,-1,5
35023585,Q212614,Tonny_Vilhena,-1,-1,11
2855071,Q10845,Kelly_Cates,-1,-1,11
44723483,Q18712465,Northern_Ireland_Football_League,-1,-1,11
238341,Q159907,David_Hockney,-1,-1,11
28637345,Q6596776,List_of_Serie_A_broadcasters,-1,-1,2
51504703,Q26837901,Robby_Anderson,-1,-1,2
57143357,Q55639805,Glossary_of_computer_science,-1,-1,8
1418499,Q2489,John_Doggett,-1,-1,3
36224143,Q104499,Planetary_science,-1,-1,8
4147839,Q456686,Teresa_Ann_Savoy,-1,-1,12
13783195,Q6395932,Kevin_Burkhardt,-1,-1,2
144471,Q15529972,David_Bossie,-1,-1,9
7346135,Q5355873,Electoral_district_of_Prahran,-1,-1,10
32235,Q728651,Ural?Altaic_languages,-1,-1,7
6304425,Q263076,Robin_Walker,-1,-1,10
39692887,Q16192221,Ben_Sasse,-1,-1,5
52215243,Q27840142,Cameron_Smith_(American_football),-1,-1,2
31839769,Q7568723,Southern_University_of_Science_and_Technology,-1,-1,10
52845543,Q28216818,Christopher_Steele,-1,-1,9
54238027,Q30152499,2019_FIBA_Basketball_World_Cup_qualification_(Americas),-1,-1,3
88805,Q171328,Charter_of_the_United_Nations,-1,-1,6
132221,Q106915,S?dermanland_County,-1,-1,4
4438703,Q5336574,Eddie_Wolstenholme,-1,-1,11
14936803,Q6651815,"Little_Saint_James,_U.S._Virgin_Islands",-1,-1,9
5710863,Q5334688,Ed_Cooley,-1,-1,1
80345,Q184937,Bilderberg_Meeting,-1,-1,10
44537641,Q18763650,Minnesota?Nebraska_football_rivalry,-1,-1,2
1207823,Q623684,Arabat_Spit,-1,-1,6
58106325,Q56044093,Johannes_Radebe,-1,-1,0
44612795,Q19519946,Tim_Smith_(Australian_politician),-1,-1,10
3239071,Q14950257,Tim_Biakabutuka,-1,-1,2
10382253,Q3776433,Greg_Olson_(American_football),-1,-1,2
58033079,Q56275563,2018_Quick_Lane_Bowl,-1,-1,2
2456753,Q6851865,Mililani_High_School,-1,-1,2
2849593,Q6784677,Massillon_Washington_High_School,-1,-1,8
43902763,Q18126670,McLaren_M8A,-1,-1,6
59196657,Q59306386,Bukayo_Saka,-1,-1,6
23825,Q173995,Pope_Adrian_II,-1,-1,6
10096255,Q885019,Operation_Queen,-1,-1,11
20443333,Q5190062,Crumlin_United_F.C.,-1,-1,11
8445147,Q286765,Chase_Budinger,-1,-1,1
6642347,Q1147424,Sentinel_Island,-1,-1,7
2376563,Q3082484,Frank_Albertson,-1,-1,3
46383483,Q19866733,2015_North_Carolina_Tar_Heels_football_team,-1,-1,2
18825119,Q4954237,Brad_Scott_(American_football),-1,-1,2
912773,Q6917747,Motion_Picture_&_Television_Country_House_and_Hospital,-1,-1,3
177765,Q3302930,Feminist_economics,-1,-1,5
992241,Q1525928,Mississippi_State_Senate,-1,-1,9
28194889,Q6480944,Lamarcus_Joyner,-1,-1,2
10602661,Q2373778,Sydney_Tafler,-1,-1,3
7900889,Q1818865,Leon_Barnett,-1,-1,11
30608573,Q4808710,Assembly_of_Vlor?,-1,-1,6
261749,Q115782,GRU_(G.U.),-1,-1,9
2455465,Q6378017,List_of_Edmonton_Oilers_head_coaches,-1,-1,2
19726517,Q6614996,List_of_current_CFL_team_rosters,-1,-1,2
44192449,Q18390667,Robert_Emmett_Keane,-1,-1,12
13210849,Q448463,Alvarez_Kelly,-1,-1,3
46194351,Q19661792,W?lmar_Barrios,-1,-1,11
28153,Q484587,Search_for_extraterrestrial_intelligence,-1,-1,8
4657769,Q629461,2002?03_UEFA_Cup,-1,-1,6
9155539,Q204958,Funeral_in_Berlin_(film),-1,-1,12
606115,Q807398,Barbara_Dickson,-1,-1,3
42321083,Q17006840,103rd_Grey_Cup,-1,-1,2
42593107,Q16727516,Philip_Billing,-1,-1,11
37550241,Q7890200,2014_United_States_House_of_Representatives_elections,-1,-1,9
2711369,Q5865524,History_of_Mississippi,-1,-1,9
2221107,Q2349200,The_Fallen_Idol_(film),-1,-1,3
1773913,Q327835,Constitution_Day,-1,-1,6
3815781,Q6382703,Keegan-Michael_Key,-1,-1,3
1602795,Q362281,Dave_Kitson,-1,-1,11
36665815,Q7805818,Timeline_of_Mars_Science_Laboratory,-1,-1,8
59150207,Q59177944,Melissa_Horne,-1,-1,10
41756461,Q18113389,2021_Africa_Cup_of_Nations,-1,-1,11
7627097,Q5355150,Electoral_district_of_Brighton,-1,-1,10
58132235,Q56277805,Varathan,-1,-1,9
3962937,Q6414926,Kirby_Hocutt,-1,-1,2
43760161,Q18109195,1986_Black_Sea_incident,-1,-1,6
